barrio,dia,hora,cantidad
VILLA LURO,Saturday,141,8
VILLA LURO,Saturday,142,7
VILLA LURO,Saturday,143,10
VILLA LURO,Thursday,72,5
VILLA LURO,Thursday,73,4
VILLA LURO,Thursday,74,1
VILLA LURO,Thursday,75,0
VILLA LURO,Thursday,76,0
VILLA LURO,Thursday,77,0
VILLA LURO,Thursday,78,3
VILLA LURO,Thursday,79,6
VILLA LURO,Thursday,80,6
VILLA LURO,Thursday,81,14
VILLA LURO,Thursday,82,7
VILLA LURO,Thursday,83,4
VILLA LURO,Thursday,84,17
VILLA LURO,Thursday,85,21
VILLA LURO,Thursday,86,11
VILLA LURO,Thursday,87,12
VILLA LURO,Thursday,88,11
VILLA LURO,Thursday,89,25
VILLA LURO,Thursday,90,36
VILLA LURO,Thursday,91,18
VILLA LURO,Thursday,92,22
VILLA LURO,Thursday,93,11
VILLA LURO,Thursday,94,11
VILLA LURO,Thursday,95,5
VILLA LURO,Sunday,144,9
VILLA LURO,Sunday,145,2
VILLA LURO,Sunday,146,5
VILLA LURO,Sunday,147,0
VILLA LURO,Sunday,148,1
VILLA LURO,Sunday,149,1
VILLA LURO,Sunday,150,1
VILLA LURO,Sunday,151,3
VILLA LURO,Sunday,152,6
VILLA LURO,Sunday,153,9
VILLA LURO,Sunday,154,6
VILLA LURO,Sunday,155,10
VILLA LURO,Sunday,156,6
VILLA LURO,Sunday,157,6
VILLA LURO,Sunday,158,12
VILLA LURO,Sunday,159,12
VILLA LURO,Sunday,160,5
VILLA LURO,Sunday,161,2
VILLA LURO,Sunday,162,12
VILLA LURO,Sunday,163,12
VILLA LURO,Sunday,164,13
VILLA LURO,Sunday,165,6
VILLA LURO,Sunday,166,1
VILLA LURO,Sunday,167,7
VILLA LURO,Wednesday,48,0
VILLA LURO,Wednesday,49,2
VILLA LURO,Wednesday,50,0
VILLA LURO,Wednesday,51,0
VILLA LURO,Wednesday,52,0
VILLA LURO,Wednesday,53,0
VILLA LURO,Wednesday,54,3
VILLA LURO,Wednesday,55,8
VILLA LURO,Wednesday,56,12
VILLA LURO,Wednesday,57,12
VILLA LURO,Wednesday,58,12
VILLA LURO,Wednesday,59,10
VILLA LURO,Wednesday,60,14
VILLA LURO,Wednesday,61,12
VILLA LURO,Wednesday,62,10
VILLA LURO,Wednesday,63,9
VILLA LURO,Wednesday,64,8
VILLA LURO,Wednesday,65,11
VILLA LURO,Wednesday,66,12
VILLA LURO,Wednesday,67,18
VILLA LURO,Wednesday,68,9
VILLA LURO,Wednesday,69,17
VILLA LURO,Wednesday,70,4
VILLA LURO,Wednesday,71,4
FLORES,Friday,96,17
FLORES,Friday,97,16
FLORES,Friday,98,3
FLORES,Friday,99,2
FLORES,Friday,100,1
FLORES,Friday,101,0
FLORES,Friday,102,2
FLORES,Friday,103,7
FLORES,Friday,104,31
FLORES,Friday,105,58
FLORES,Friday,106,45
FLORES,Friday,107,74
FLORES,Friday,108,78
FLORES,Friday,109,78
FLORES,Friday,110,78
FLORES,Friday,111,75
FLORES,Friday,112,70
FLORES,Friday,113,52
FLORES,Friday,114,60
FLORES,Friday,115,42
FLORES,Friday,116,33
FLORES,Friday,117,29
FLORES,Friday,118,21
FLORES,Friday,119,14
FLORES,Monday,0,10
FLORES,Monday,1,8
FLORES,Monday,2,2
FLORES,Monday,3,0
FLORES,Monday,4,1
FLORES,Monday,5,0
FLORES,Monday,6,0
FLORES,Monday,7,15
FLORES,Monday,8,32
FLORES,Monday,9,39
FLORES,Monday,10,90
FLORES,Monday,11,66
FLORES,Monday,12,99
FLORES,Monday,13,86
FLORES,Monday,14,82
FLORES,Monday,15,77
FLORES,Monday,16,54
FLORES,Monday,17,63
FLORES,Monday,18,61
FLORES,Monday,19,54
FLORES,Monday,20,38
FLORES,Monday,21,25
FLORES,Monday,22,18
FLORES,Monday,23,27
FLORES,Tuesday,24,13
FLORES,Tuesday,25,6
FLORES,Tuesday,26,6
FLORES,Tuesday,27,3
FLORES,Tuesday,28,2
FLORES,Tuesday,29,2
FLORES,Tuesday,30,2
FLORES,Tuesday,31,8
FLORES,Tuesday,32,41
FLORES,Tuesday,33,49
FLORES,Tuesday,34,56
FLORES,Tuesday,35,77
FLORES,Tuesday,36,101
FLORES,Tuesday,37,95
FLORES,Tuesday,38,70
FLORES,Tuesday,39,71
FLORES,Tuesday,40,61
FLORES,Tuesday,41,55
FLORES,Tuesday,42,64
FLORES,Tuesday,43,46
FLORES,Tuesday,44,29
FLORES,Tuesday,45,23
FLORES,Tuesday,46,23
FLORES,Tuesday,47,28
FLORES,Saturday,120,13
FLORES,Saturday,121,7
FLORES,Saturday,122,4
FLORES,Saturday,123,0
FLORES,Saturday,124,1
FLORES,Saturday,125,0
FLORES,Saturday,126,0
FLORES,Saturday,127,3
FLORES,Saturday,128,10
FLORES,Saturday,129,34
FLORES,Saturday,130,36
FLORES,Saturday,131,62
FLORES,Saturday,132,62
FLORES,Saturday,133,43
FLORES,Saturday,134,54
FLORES,Saturday,135,41
FLORES,Saturday,136,44
FLORES,Saturday,137,28
FLORES,Saturday,138,42
FLORES,Saturday,139,33
FLORES,Saturday,140,29
FLORES,Saturday,141,30
FLORES,Saturday,142,12
FLORES,Saturday,143,15
FLORES,Thursday,72,15
FLORES,Thursday,73,9
FLORES,Thursday,74,3
FLORES,Thursday,75,4
FLORES,Thursday,76,0
FLORES,Thursday,77,0
FLORES,Thursday,78,0
FLORES,Thursday,79,16
FLORES,Thursday,80,39
FLORES,Thursday,81,55
FLORES,Thursday,82,64
FLORES,Thursday,83,64
FLORES,Thursday,84,106
FLORES,Thursday,85,94
FLORES,Thursday,86,92
FLORES,Thursday,87,61
FLORES,Thursday,88,78
FLORES,Thursday,89,60
FLORES,Thursday,90,54
FLORES,Thursday,91,49
FLORES,Thursday,92,42
FLORES,Thursday,93,29
FLORES,Thursday,94,15
FLORES,Thursday,95,20
FLORES,Sunday,144,15
FLORES,Sunday,145,14
FLORES,Sunday,146,8
FLORES,Sunday,147,5
FLORES,Sunday,148,1
FLORES,Sunday,149,1
FLORES,Sunday,150,2
FLORES,Sunday,151,10
FLORES,Sunday,152,16
FLORES,Sunday,153,7
FLORES,Sunday,154,20
FLORES,Sunday,155,22
FLORES,Sunday,156,21
FLORES,Sunday,157,31
FLORES,Sunday,158,29
FLORES,Sunday,159,34
FLORES,Sunday,160,25
FLORES,Sunday,161,20
FLORES,Sunday,162,33
FLORES,Sunday,163,24
FLORES,Sunday,164,22
FLORES,Sunday,165,23
FLORES,Sunday,166,6
FLORES,Sunday,167,8
FLORES,Wednesday,48,16
FLORES,Wednesday,49,5
FLORES,Wednesday,50,4
FLORES,Wednesday,51,2
FLORES,Wednesday,52,0
FLORES,Wednesday,53,0
FLORES,Wednesday,54,2
FLORES,Wednesday,55,3
FLORES,Wednesday,56,27
FLORES,Wednesday,57,56
FLORES,Wednesday,58,79
FLORES,Wednesday,59,84
FLORES,Wednesday,60,79
FLORES,Wednesday,61,67
FLORES,Wednesday,62,83
FLORES,Wednesday,63,95
FLORES,Wednesday,64,50
FLORES,Wednesday,65,82
FLORES,Wednesday,66,40
FLORES,Wednesday,67,47
FLORES,Wednesday,68,35
FLORES,Wednesday,69,26
FLORES,Wednesday,70,25
FLORES,Wednesday,71,19
BARRACAS,Friday,96,5
BARRACAS,Friday,97,2
BARRACAS,Friday,98,0
BARRACAS,Friday,99,4
BARRACAS,Friday,100,0
BARRACAS,Friday,101,0
BARRACAS,Friday,102,3
BARRACAS,Friday,103,2
BARRACAS,Friday,104,9
BARRACAS,Friday,105,14
BARRACAS,Friday,106,21
BARRACAS,Friday,107,9
BARRACAS,Friday,108,16
BARRACAS,Friday,109,15
BARRACAS,Friday,110,7
BARRACAS,Friday,111,14
BARRACAS,Friday,112,14
BARRACAS,Friday,113,6
BARRACAS,Friday,114,8
BARRACAS,Friday,115,10
BARRACAS,Friday,116,12
BARRACAS,Friday,117,3
BARRACAS,Friday,118,3
BARRACAS,Friday,119,10
BARRACAS,Monday,0,7
BARRACAS,Monday,1,5
BARRACAS,Monday,2,0
BARRACAS,Monday,3,0
BARRACAS,Monday,4,0
BARRACAS,Monday,5,0
BARRACAS,Monday,6,0
BARRACAS,Monday,7,1
BARRACAS,Monday,8,11
BARRACAS,Monday,9,10
BARRACAS,Monday,10,7
BARRACAS,Monday,11,9
BARRACAS,Monday,12,19
BARRACAS,Monday,13,18
BARRACAS,Monday,14,10
BARRACAS,Monday,15,7
BARRACAS,Monday,16,9
BARRACAS,Monday,17,12
BARRACAS,Monday,18,11
BARRACAS,Monday,19,16
BARRACAS,Monday,20,4
BARRACAS,Monday,21,9
BARRACAS,Monday,22,3
BARRACAS,Monday,23,5
BARRACAS,Tuesday,24,3
BARRACAS,Tuesday,25,3
BARRACAS,Tuesday,26,0
BARRACAS,Tuesday,27,0
BARRACAS,Tuesday,28,0
BARRACAS,Tuesday,29,1
BARRACAS,Tuesday,30,0
BARRACAS,Tuesday,31,1
BARRACAS,Tuesday,32,13
BARRACAS,Tuesday,33,15
BARRACAS,Tuesday,34,10
BARRACAS,Tuesday,35,13
BARRACAS,Tuesday,36,21
BARRACAS,Tuesday,37,26
BARRACAS,Tuesday,38,15
BARRACAS,Tuesday,39,14
BARRACAS,Tuesday,40,19
BARRACAS,Tuesday,41,7
BARRACAS,Tuesday,42,8
BARRACAS,Tuesday,43,6
BARRACAS,Tuesday,44,6
BARRACAS,Tuesday,45,11
BARRACAS,Tuesday,46,7
BARRACAS,Tuesday,47,3
BARRACAS,Saturday,120,7
BARRACAS,Saturday,121,1
BARRACAS,Saturday,122,1
BARRACAS,Saturday,123,0
BARRACAS,Saturday,124,1
BARRACAS,Saturday,125,1
BARRACAS,Saturday,126,0
