barrio,dia,hora,cantidad,numero_dia
BOCA,Monday,1,3,1. Lunes
BOCA,Monday,2,3,1. Lunes
BOCA,Monday,3,0,1. Lunes
BOCA,Monday,4,0,1. Lunes
BOCA,Monday,5,0,1. Lunes
BOCA,Monday,6,1,1. Lunes
BOCA,Monday,7,1,1. Lunes
BOCA,Monday,8,2,1. Lunes
BOCA,Monday,9,14,1. Lunes
BOCA,Monday,10,12,1. Lunes
BOCA,Monday,11,12,1. Lunes
BOCA,Monday,12,8,1. Lunes
BOCA,Monday,13,14,1. Lunes
BOCA,Monday,14,3,1. Lunes
BOCA,Monday,15,0,1. Lunes
BOCA,Monday,16,3,1. Lunes
BOCA,Monday,17,3,1. Lunes
BOCA,Monday,18,3,1. Lunes
BOCA,Monday,19,3,1. Lunes
BOCA,Monday,20,1,1. Lunes
BOCA,Monday,21,2,1. Lunes
BOCA,Monday,22,4,1. Lunes
BOCA,Monday,23,2,1. Lunes
BOCA,Tuesday,0,2,2. Martes
BOCA,Tuesday,1,2,2. Martes
BOCA,Tuesday,2,0,2. Martes
BOCA,Tuesday,3,0,2. Martes
BOCA,Tuesday,4,0,2. Martes
BOCA,Tuesday,5,1,2. Martes
BOCA,Tuesday,6,0,2. Martes
BOCA,Tuesday,7,0,2. Martes
BOCA,Tuesday,8,2,2. Martes
BOCA,Tuesday,9,19,2. Martes
BOCA,Tuesday,10,13,2. Martes
BOCA,Tuesday,11,5,2. Martes
BOCA,Tuesday,12,7,2. Martes
BOCA,Tuesday,13,8,2. Martes
BOCA,Tuesday,14,9,2. Martes
BOCA,Tuesday,15,8,2. Martes
BOCA,Tuesday,16,5,2. Martes
BOCA,Tuesday,17,2,2. Martes
BOCA,Tuesday,18,9,2. Martes
BOCA,Tuesday,19,7,2. Martes
BOCA,Tuesday,20,3,2. Martes
BOCA,Tuesday,21,2,2. Martes
BOCA,Tuesday,22,5,2. Martes
BOCA,Tuesday,23,3,2. Martes
BOCA,Saturday,0,2,6. Sabado
BOCA,Saturday,1,0,6. Sabado
BOCA,Saturday,2,1,6. Sabado
BOCA,Saturday,3,0,6. Sabado
BOCA,Saturday,4,0,6. Sabado
BOCA,Saturday,5,1,6. Sabado
BOCA,Saturday,6,2,6. Sabado
BOCA,Saturday,7,0,6. Sabado
BOCA,Saturday,8,0,6. Sabado
BOCA,Saturday,9,1,6. Sabado
BOCA,Saturday,10,5,6. Sabado
BOCA,Saturday,11,4,6. Sabado
BOCA,Saturday,12,6,6. Sabado
BOCA,Saturday,13,1,6. Sabado
BOCA,Saturday,14,3,6. Sabado
BOCA,Saturday,15,4,6. Sabado
BOCA,Saturday,16,3,6. Sabado
BOCA,Saturday,17,4,6. Sabado
BOCA,Saturday,18,4,6. Sabado
BOCA,Saturday,19,3,6. Sabado
BOCA,Saturday,20,1,6. Sabado
BOCA,Saturday,21,2,6. Sabado
BOCA,Saturday,22,2,6. Sabado
BOCA,Saturday,23,3,6. Sabado
BOCA,Thursday,0,2,4. Jueves
BOCA,Thursday,1,3,4. Jueves
BOCA,Thursday,2,0,4. Jueves
BOCA,Thursday,3,0,4. Jueves
BOCA,Thursday,4,0,4. Jueves
BOCA,Thursday,5,0,4. Jueves
BOCA,Thursday,6,0,4. Jueves
BOCA,Thursday,7,1,4. Jueves
BOCA,Thursday,8,3,4. Jueves
BOCA,Thursday,9,9,4. Jueves
BOCA,Thursday,10,8,4. Jueves
BOCA,Thursday,11,13,4. Jueves
BOCA,Thursday,12,5,4. Jueves
BOCA,Thursday,13,4,4. Jueves
BOCA,Thursday,14,3,4. Jueves
BOCA,Thursday,15,3,4. Jueves
BOCA,Thursday,16,7,4. Jueves
BOCA,Thursday,17,9,4. Jueves
BOCA,Thursday,18,4,4. Jueves
BOCA,Thursday,19,3,4. Jueves
BOCA,Thursday,20,5,4. Jueves
BOCA,Thursday,21,4,4. Jueves
BOCA,Thursday,22,0,4. Jueves
BOCA,Thursday,23,2,4. Jueves
BOCA,Sunday,0,0,7. Domingo
BOCA,Sunday,1,1,7. Domingo
BOCA,Sunday,2,1,7. Domingo
BOCA,Sunday,3,0,7. Domingo
BOCA,Sunday,4,0,7. Domingo
BOCA,Sunday,5,0,7. Domingo
BOCA,Sunday,6,1,7. Domingo
BOCA,Sunday,7,0,7. Domingo
BOCA,Sunday,8,0,7. Domingo
BOCA,Sunday,9,4,7. Domingo
BOCA,Sunday,10,3,7. Domingo
BOCA,Sunday,11,2,7. Domingo
BOCA,Sunday,12,5,7. Domingo
BOCA,Sunday,13,0,7. Domingo
BOCA,Sunday,14,5,7. Domingo
BOCA,Sunday,15,3,7. Domingo
BOCA,Sunday,16,8,7. Domingo
BOCA,Sunday,17,4,7. Domingo
BOCA,Sunday,18,4,7. Domingo
BOCA,Sunday,19,6,7. Domingo
BOCA,Sunday,20,3,7. Domingo
BOCA,Sunday,21,0,7. Domingo
BOCA,Sunday,22,2,7. Domingo
BOCA,Sunday,23,2,7. Domingo
BOCA,Wednesday,0,1,3. Miércoles
BOCA,Wednesday,1,1,3. Miércoles
BOCA,Wednesday,2,1,3. Miércoles
BOCA,Wednesday,3,0,3. Miércoles
BOCA,Wednesday,4,0,3. Miércoles
BOCA,Wednesday,5,0,3. Miércoles
BOCA,Wednesday,6,0,3. Miércoles
BOCA,Wednesday,7,0,3. Miércoles
BOCA,Wednesday,8,10,3. Miércoles
BOCA,Wednesday,9,5,3. Miércoles
BOCA,Wednesday,10,6,3. Miércoles
BOCA,Wednesday,11,8,3. Miércoles
BOCA,Wednesday,12,7,3. Miércoles
BOCA,Wednesday,13,9,3. Miércoles
BOCA,Wednesday,14,3,3. Miércoles
BOCA,Wednesday,15,5,3. Miércoles
BOCA,Wednesday,16,2,3. Miércoles
BOCA,Wednesday,17,7,3. Miércoles
BOCA,Wednesday,18,1,3. Miércoles
BOCA,Wednesday,19,3,3. Miércoles
BOCA,Wednesday,20,3,3. Miércoles
BOCA,Wednesday,21,0,3. Miércoles
BOCA,Wednesday,22,4,3. Miércoles
BOCA,Wednesday,23,1,3. Miércoles
VILLA LUGANO,Friday,0,5,5. Viernes
VILLA LUGANO,Friday,1,1,5. Viernes
VILLA LUGANO,Friday,2,0,5. Viernes
VILLA LUGANO,Friday,3,1,5. Viernes
VILLA LUGANO,Friday,4,0,5. Viernes
VILLA LUGANO,Friday,5,0,5. Viernes
VILLA LUGANO,Friday,6,2,5. Viernes
VILLA LUGANO,Friday,7,3,5. Viernes
VILLA LUGANO,Friday,8,8,5. Viernes
VILLA LUGANO,Friday,9,7,5. Viernes
VILLA LUGANO,Friday,10,8,5. Viernes
VILLA LUGANO,Friday,11,17,5. Viernes
VILLA LUGANO,Friday,12,12,5. Viernes
VILLA LUGANO,Friday,13,21,5. Viernes
VILLA LUGANO,Friday,14,9,5. Viernes
VILLA LUGANO,Friday,15,12,5. Viernes
VILLA LUGANO,Friday,16,10,5. Viernes
VILLA LUGANO,Friday,17,14,5. Viernes
VILLA LUGANO,Friday,18,14,5. Viernes
VILLA LUGANO,Friday,19,6,5. Viernes
VILLA LUGANO,Friday,20,7,5. Viernes
VILLA LUGANO,Friday,21,6,5. Viernes
VILLA LUGANO,Friday,22,7,5. Viernes
VILLA LUGANO,Friday,23,7,5. Viernes
VILLA LUGANO,Monday,0,4,1. Lunes
VILLA LUGANO,Monday,1,3,1. Lunes
VILLA LUGANO,Monday,2,0,1. Lunes
VILLA LUGANO,Monday,3,0,1. Lunes
VILLA LUGANO,Monday,4,3,1. Lunes
VILLA LUGANO,Monday,5,0,1. Lunes
VILLA LUGANO,Monday,6,1,1. Lunes
VILLA LUGANO,Monday,7,5,1. Lunes
VILLA LUGANO,Monday,8,6,1. Lunes
VILLA LUGANO,Monday,9,10,1. Lunes
VILLA LUGANO,Monday,10,7,1. Lunes
VILLA LUGANO,Monday,11,11,1. Lunes
VILLA LUGANO,Monday,12,11,1. Lunes
VILLA LUGANO,Monday,13,17,1. Lunes
VILLA LUGANO,Monday,14,11,1. Lunes
VILLA LUGANO,Monday,15,8,1. Lunes
VILLA LUGANO,Monday,16,11,1. Lunes
VILLA LUGANO,Monday,17,15,1. Lunes
VILLA LUGANO,Monday,18,20,1. Lunes
VILLA LUGANO,Monday,19,21,1. Lunes
VILLA LUGANO,Monday,20,19,1. Lunes
VILLA LUGANO,Monday,21,16,1. Lunes
VILLA LUGANO,Monday,22,11,1. Lunes
VILLA LUGANO,Monday,23,4,1. Lunes
VILLA LUGANO,Tuesday,0,7,2. Martes
VILLA LUGANO,Tuesday,1,1,2. Martes
VILLA LUGANO,Tuesday,2,0,2. Martes
VILLA LUGANO,Tuesday,3,0,2. Martes
VILLA LUGANO,Tuesday,4,0,2. Martes
VILLA LUGANO,Tuesday,5,0,2. Martes
VILLA LUGANO,Tuesday,6,0,2. Martes
VILLA LUGANO,Tuesday,7,3,2. Martes
VILLA LUGANO,Tuesday,8,14,2. Martes
VILLA LUGANO,Tuesday,9,16,2. Martes
VILLA LUGANO,Tuesday,10,11,2. Martes
VILLA LUGANO,Tuesday,11,15,2. Martes
VILLA LUGANO,Tuesday,12,18,2. Martes
VILLA LUGANO,Tuesday,13,11,2. Martes
VILLA LUGANO,Tuesday,14,16,2. Martes
VILLA LUGANO,Tuesday,15,8,2. Martes
VILLA LUGANO,Tuesday,16,13,2. Martes
VILLA LUGANO,Tuesday,17,16,2. Martes
VILLA LUGANO,Tuesday,18,19,2. Martes
VILLA LUGANO,Tuesday,19,14,2. Martes
VILLA LUGANO,Tuesday,20,5,2. Martes
VILLA LUGANO,Tuesday,21,7,2. Martes
VILLA LUGANO,Tuesday,22,4,2. Martes
VILLA LUGANO,Tuesday,23,7,2. Martes
VILLA LUGANO,Saturday,0,2,6. Sabado
VILLA LUGANO,Saturday,1,1,6. Sabado
VILLA LUGANO,Saturday,2,0,6. Sabado
VILLA LUGANO,Saturday,3,0,6. Sabado
VILLA LUGANO,Saturday,4,0,6. Sabado
VILLA LUGANO,Saturday,5,0,6. Sabado
VILLA LUGANO,Saturday,6,0,6. Sabado
VILLA LUGANO,Saturday,7,3,6. Sabado
VILLA LUGANO,Saturday,8,4,6. Sabado
VILLA LUGANO,Saturday,9,5,6. Sabado
VILLA LUGANO,Saturday,10,14,6. Sabado
VILLA LUGANO,Saturday,11,10,6. Sabado
VILLA LUGANO,Saturday,12,17,6. Sabado
VILLA LUGANO,Saturday,13,14,6. Sabado
VILLA LUGANO,Saturday,14,7,6. Sabado
VILLA LUGANO,Saturday,15,10,6. Sabado
VILLA LUGANO,Saturday,16,11,6. Sabado
VILLA LUGANO,Saturday,17,8,6. Sabado
VILLA LUGANO,Saturday,18,8,6. Sabado
VILLA LUGANO,Saturday,19,8,6. Sabado
VILLA LUGANO,Saturday,20,8,6. Sabado
VILLA LUGANO,Saturday,21,5,6. Sabado
VILLA LUGANO,Saturday,22,1,6. Sabado
VILLA LUGANO,Saturday,23,4,6. Sabado
VILLA LUGANO,Thursday,0,2,4. Jueves
VILLA LUGANO,Thursday,1,1,4. Jueves
VILLA LUGANO,Thursday,2,2,4. Jueves
VILLA LUGANO,Thursday,3,1,4. Jueves
VILLA LUGANO,Thursday,4,0,4. Jueves
VILLA LUGANO,Thursday,5,1,4. Jueves
VILLA LUGANO,Thursday,6,0,4. Jueves
VILLA LUGANO,Thursday,7,4,4. Jueves
VILLA LUGANO,Thursday,8,4,4. Jueves
VILLA LUGANO,Thursday,9,7,4. Jueves
VILLA LUGANO,Thursday,10,5,4. Jueves
VILLA LUGANO,Thursday,11,12,4. Jueves
VILLA LUGANO,Thursday,12,16,4. Jueves
VILLA LUGANO,Thursday,13,6,4. Jueves
VILLA LUGANO,Thursday,14,9,4. Jueves
VILLA LUGANO,Thursday,15,18,4. Jueves
VILLA LUGANO,Thursday,16,18,4. Jueves
VILLA LUGANO,Thursday,17,23,4. Jueves
VILLA LUGANO,Thursday,18,16,4. Jueves
VILLA LUGANO,Thursday,19,15,4. Jueves
VILLA LUGANO,Thursday,20,9,4. Jueves
VILLA LUGANO,Thursday,21,4,4. Jueves
VILLA LUGANO,Thursday,22,7,4. Jueves
VILLA LUGANO,Thursday,23,10,4. Jueves
VILLA LUGANO,Sunday,0,4,7. Domingo
VILLA LUGANO,Sunday,1,3,7. Domingo
VILLA LUGANO,Sunday,2,4,7. Domingo
VILLA LUGANO,Sunday,3,0,7. Domingo
VILLA LUGANO,Sunday,4,0,7. Domingo
VILLA LUGANO,Sunday,5,2,7. Domingo
VILLA LUGANO,Sunday,6,2,7. Domingo
VILLA LUGANO,Sunday,7,0,7. Domingo
VILLA LUGANO,Sunday,8,2,7. Domingo
VILLA LUGANO,Sunday,9,2,7. Domingo
VILLA LUGANO,Sunday,10,6,7. Domingo
VILLA LUGANO,Sunday,11,4,7. Domingo
VILLA LUGANO,Sunday,12,9,7. Domingo
VILLA LUGANO,Sunday,13,8,7. Domingo
VILLA LUGANO,Sunday,14,5,7. Domingo
VILLA LUGANO,Sunday,15,10,7. Domingo
VILLA LUGANO,Sunday,16,11,7. Domingo
VILLA LUGANO,Sunday,17,5,7. Domingo
VILLA LUGANO,Sunday,18,3,7. Domingo
VILLA LUGANO,Sunday,19,4,7. Domingo
VILLA LUGANO,Sunday,20,8,7. Domingo
VILLA LUGANO,Sunday,21,1,7. Domingo
VILLA LUGANO,Sunday,22,4,7. Domingo
VILLA LUGANO,Sunday,23,3,7. Domingo
VILLA LUGANO,Wednesday,0,1,3. Miércoles
VILLA LUGANO,Wednesday,1,0,3. Miércoles
VILLA LUGANO,Wednesday,2,0,3. Miércoles
VILLA LUGANO,Wednesday,3,0,3. Miércoles
VILLA LUGANO,Wednesday,4,1,3. Miércoles
VILLA LUGANO,Wednesday,5,0,3. Miércoles
VILLA LUGANO,Wednesday,6,2,3. Miércoles
VILLA LUGANO,Wednesday,7,4,3. Miércoles
VILLA LUGANO,Wednesday,8,9,3. Miércoles
VILLA LUGANO,Wednesday,9,8,3. Miércoles
VILLA LUGANO,Wednesday,10,13,3. Miércoles
VILLA LUGANO,Wednesday,11,10,3. Miércoles
VILLA LUGANO,Wednesday,12,12,3. Miércoles
VILLA LUGANO,Wednesday,13,17,3. Miércoles
VILLA LUGANO,Wednesday,14,16,3. Miércoles
VILLA LUGANO,Wednesday,15,8,3. Miércoles
VILLA LUGANO,Wednesday,16,6,3. Miércoles
VILLA LUGANO,Wednesday,17,11,3. Miércoles
VILLA LUGANO,Wednesday,18,12,3. Miércoles
VILLA LUGANO,Wednesday,19,13,3. Miércoles
VILLA LUGANO,Wednesday,20,13,3. Miércoles
VILLA LUGANO,Wednesday,21,6,3. Miércoles
VILLA LUGANO,Wednesday,22,8,3. Miércoles
VILLA LUGANO,Wednesday,23,3,3. Miércoles
RETIRO,Friday,0,9,5. Viernes
RETIRO,Friday,1,0,5. Viernes
RETIRO,Friday,2,0,5. Viernes
RETIRO,Friday,3,0,5. Viernes
RETIRO,Friday,4,0,5. Viernes
RETIRO,Friday,5,0,5. Viernes
RETIRO,Friday,6,1,5. Viernes
RETIRO,Friday,7,5,5. Viernes
RETIRO,Friday,8,5,5. Viernes
RETIRO,Friday,9,6,5. Viernes
RETIRO,Friday,10,5,5. Viernes
RETIRO,Friday,11,7,5. Viernes
RETIRO,Friday,12,14,5. Viernes
RETIRO,Friday,13,11,5. Viernes
RETIRO,Friday,14,8,5. Viernes
RETIRO,Friday,15,10,5. Viernes
RETIRO,Friday,16,18,5. Viernes
RETIRO,Friday,17,4,5. Viernes
RETIRO,Friday,18,4,5. Viernes
RETIRO,Friday,19,3,5. Viernes
RETIRO,Friday,20,5,5. Viernes
RETIRO,Friday,21,7,5. Viernes
RETIRO,Friday,22,4,5. Viernes
RETIRO,Friday,23,4,5. Viernes
RETIRO,Monday,0,0,1. Lunes
RETIRO,Monday,1,0,1. Lunes
RETIRO,Monday,2,0,1. Lunes
RETIRO,Monday,3,0,1. Lunes
RETIRO,Monday,4,0,1. Lunes
RETIRO,Monday,5,0,1. Lunes
RETIRO,Monday,6,0,1. Lunes
RETIRO,Monday,7,0,1. Lunes
RETIRO,Monday,8,3,1. Lunes
RETIRO,Monday,9,4,1. Lunes
RETIRO,Monday,10,7,1. Lunes
RETIRO,Monday,11,8,1. Lunes
RETIRO,Monday,12,9,1. Lunes
RETIRO,Monday,13,14,1. Lunes
RETIRO,Monday,14,16,1. Lunes
RETIRO,Monday,15,8,1. Lunes
RETIRO,Monday,16,13,1. Lunes
RETIRO,Monday,17,11,1. Lunes
RETIRO,Monday,18,9,1. Lunes
RETIRO,Monday,19,9,1. Lunes
RETIRO,Monday,20,4,1. Lunes
RETIRO,Monday,21,4,1. Lunes
RETIRO,Monday,22,2,1. Lunes
RETIRO,Monday,23,3,1. Lunes
RETIRO,Tuesday,0,2,2. Martes
RETIRO,Tuesday,1,0,2. Martes
RETIRO,Tuesday,2,0,2. Martes
RETIRO,Tuesday,3,0,2. Martes
RETIRO,Tuesday,4,0,2. Martes
RETIRO,Tuesday,5,0,2. Martes
RETIRO,Tuesday,6,0,2. Martes
RETIRO,Tuesday,7,5,2. Martes
RETIRO,Tuesday,8,4,2. Martes
RETIRO,Tuesday,9,4,2. Martes
RETIRO,Tuesday,10,8,2. Martes
RETIRO,Tuesday,11,11,2. Martes
RETIRO,Tuesday,12,17,2. Martes
RETIRO,Tuesday,13,7,2. Martes
RETIRO,Tuesday,14,16,2. Martes
RETIRO,Tuesday,15,11,2. Martes
RETIRO,Tuesday,16,21,2. Martes
RETIRO,Tuesday,17,10,2. Martes
RETIRO,Tuesday,18,10,2. Martes
RETIRO,Tuesday,19,8,2. Martes
RETIRO,Tuesday,20,6,2. Martes
RETIRO,Tuesday,21,5,2. Martes
RETIRO,Tuesday,22,2,2. Martes
RETIRO,Tuesday,23,1,2. Martes
RETIRO,Saturday,0,8,6. Sabado
RETIRO,Saturday,1,1,6. Sabado
RETIRO,Saturday,2,1,6. Sabado
RETIRO,Saturday,3,0,6. Sabado
RETIRO,Saturday,4,2,6. Sabado
RETIRO,Saturday,5,0,6. Sabado
RETIRO,Saturday,6,0,6. Sabado
RETIRO,Saturday,7,0,6. Sabado
RETIRO,Saturday,8,1,6. Sabado
RETIRO,Saturday,9,3,6. Sabado
RETIRO,Saturday,10,4,6. Sabado
RETIRO,Saturday,11,3,6. Sabado
RETIRO,Saturday,12,6,6. Sabado
RETIRO,Saturday,13,4,6. Sabado
RETIRO,Saturday,14,4,6. Sabado
RETIRO,Saturday,15,6,6. Sabado
RETIRO,Saturday,16,1,6. Sabado
RETIRO,Saturday,17,6,6. Sabado
RETIRO,Saturday,18,3,6. Sabado
RETIRO,Saturday,19,13,6. Sabado
RETIRO,Saturday,20,4,6. Sabado
RETIRO,Saturday,21,1,6. Sabado
RETIRO,Saturday,22,2,6. Sabado
RETIRO,Saturday,23,1,6. Sabado
RETIRO,Thursday,0,5,4. Jueves
RETIRO,Thursday,1,1,4. Jueves
RETIRO,Thursday,2,0,4. Jueves
RETIRO,Thursday,3,0,4. Jueves
RETIRO,Thursday,4,0,4. Jueves
RETIRO,Thursday,5,1,4. Jueves
RETIRO,Thursday,6,2,4. Jueves
RETIRO,Thursday,7,10,4. Jueves
RETIRO,Thursday,8,3,4. Jueves
RETIRO,Thursday,9,6,4. Jueves
RETIRO,Thursday,10,11,4. Jueves
RETIRO,Thursday,11,17,4. Jueves
RETIRO,Thursday,12,5,4. Jueves
RETIRO,Thursday,13,9,4. Jueves
RETIRO,Thursday,14,16,4. Jueves
RETIRO,Thursday,15,11,4. Jueves
RETIRO,Thursday,16,17,4. Jueves
RETIRO,Thursday,17,8,4. Jueves
RETIRO,Thursday,18,6,4. Jueves
RETIRO,Thursday,19,13,4. Jueves
RETIRO,Thursday,20,6,4. Jueves
RETIRO,Thursday,21,2,4. Jueves
RETIRO,Thursday,22,10,4. Jueves
RETIRO,Thursday,23,1,4. Jueves
RETIRO,Sunday,0,5,7. Domingo
RETIRO,Sunday,1,3,7. Domingo
RETIRO,Sunday,2,1,7. Domingo
RETIRO,Sunday,3,2,7. Domingo
RETIRO,Sunday,4,0,7. Domingo
RETIRO,Sunday,5,0,7. Domingo
RETIRO,Sunday,6,0,7. Domingo
RETIRO,Sunday,7,1,7. Domingo
RETIRO,Sunday,8,0,7. Domingo
RETIRO,Sunday,9,4,7. Domingo
RETIRO,Sunday,10,2,7. Domingo
RETIRO,Sunday,11,3,7. Domingo
RETIRO,Sunday,12,3,7. Domingo
RETIRO,Sunday,13,8,7. Domingo
RETIRO,Sunday,14,1,7. Domingo
RETIRO,Sunday,15,2,7. Domingo
RETIRO,Sunday,16,4,7. Domingo
RETIRO,Sunday,17,1,7. Domingo
RETIRO,Sunday,18,10,7. Domingo
RETIRO,Sunday,19,5,7. Domingo
RETIRO,Sunday,20,3,7. Domingo
RETIRO,Sunday,21,7,7. Domingo
RETIRO,Sunday,22,1,7. Domingo
RETIRO,Sunday,23,2,7. Domingo
RETIRO,Wednesday,0,1,3. Miércoles
RETIRO,Wednesday,1,0,3. Miércoles
RETIRO,Wednesday,2,0,3. Miércoles
RETIRO,Wednesday,3,0,3. Miércoles
RETIRO,Wednesday,4,0,3. Miércoles
RETIRO,Wednesday,5,0,3. Miércoles
RETIRO,Wednesday,6,0,3. Miércoles
RETIRO,Wednesday,7,4,3. Miércoles
RETIRO,Wednesday,8,7,3. Miércoles
RETIRO,Wednesday,9,7,3. Miércoles
RETIRO,Wednesday,10,8,3. Miércoles
RETIRO,Wednesday,11,12,3. Miércoles
RETIRO,Wednesday,12,12,3. Miércoles
RETIRO,Wednesday,13,20,3. Miércoles
RETIRO,Wednesday,14,8,3. Miércoles
RETIRO,Wednesday,15,10,3. Miércoles
RETIRO,Wednesday,16,13,3. Miércoles
RETIRO,Wednesday,17,8,3. Miércoles
RETIRO,Wednesday,18,4,3. Miércoles
RETIRO,Wednesday,19,7,3. Miércoles
RETIRO,Wednesday,20,6,3. Miércoles
RETIRO,Wednesday,21,7,3. Miércoles
RETIRO,Wednesday,22,6,3. Miércoles
RETIRO,Wednesday,23,3,3. Miércoles
VILLA REAL,Friday,0,0,5. Viernes
VILLA REAL,Friday,1,0,5. Viernes
VILLA REAL,Friday,2,0,5. Viernes
VILLA REAL,Friday,3,0,5. Viernes
VILLA REAL,Friday,4,0,5. Viernes
VILLA REAL,Friday,5,0,5. Viernes
VILLA REAL,Friday,6,0,5. Viernes
VILLA REAL,Friday,7,1,5. Viernes
VILLA REAL,Friday,8,2,5. Viernes
VILLA REAL,Friday,9,2,5. Viernes
VILLA REAL,Friday,10,6,5. Viernes
VILLA REAL,Friday,11,3,5. Viernes
VILLA REAL,Friday,12,7,5. Viernes
VILLA REAL,Friday,13,2,5. Viernes
VILLA REAL,Friday,14,4,5. Viernes
VILLA REAL,Friday,15,5,5. Viernes
VILLA REAL,Friday,16,3,5. Viernes
VILLA REAL,Friday,17,1,5. Viernes
VILLA REAL,Friday,18,10,5. Viernes
VILLA REAL,Friday,19,6,5. Viernes
VILLA REAL,Friday,20,4,5. Viernes
VILLA REAL,Friday,21,1,5. Viernes
VILLA REAL,Friday,22,0,5. Viernes
VILLA REAL,Friday,23,0,5. Viernes
VILLA REAL,Monday,0,1,1. Lunes
VILLA REAL,Monday,1,0,1. Lunes
VILLA REAL,Monday,2,1,1. Lunes
VILLA REAL,Monday,3,0,1. Lunes
VILLA REAL,Monday,4,0,1. Lunes
VILLA REAL,Monday,5,1,1. Lunes
VILLA REAL,Monday,6,0,1. Lunes
VILLA REAL,Monday,7,3,1. Lunes
VILLA REAL,Monday,8,6,1. Lunes
VILLA REAL,Monday,9,3,1. Lunes
VILLA REAL,Monday,10,2,1. Lunes
VILLA REAL,Monday,11,2,1. Lunes
VILLA REAL,Monday,12,2,1. Lunes
VILLA REAL,Monday,13,3,1. Lunes
VILLA REAL,Monday,14,4,1. Lunes
VILLA REAL,Monday,15,5,1. Lunes
VILLA REAL,Monday,16,7,1. Lunes
VILLA REAL,Monday,17,6,1. Lunes
VILLA REAL,Monday,18,3,1. Lunes
VILLA REAL,Monday,19,7,1. Lunes
VILLA REAL,Monday,20,7,1. Lunes
VILLA REAL,Monday,21,1,1. Lunes
VILLA REAL,Monday,22,1,1. Lunes
VILLA REAL,Monday,23,0,1. Lunes
VILLA REAL,Tuesday,0,1,2. Martes
VILLA REAL,Tuesday,1,3,2. Martes
VILLA REAL,Tuesday,2,0,2. Martes
VILLA REAL,Tuesday,3,0,2. Martes
VILLA REAL,Tuesday,4,0,2. Martes
VILLA REAL,Tuesday,5,0,2. Martes
VILLA REAL,Tuesday,6,0,2. Martes
VILLA REAL,Tuesday,7,0,2. Martes
VILLA REAL,Tuesday,8,4,2. Martes
VILLA REAL,Tuesday,9,4,2. Martes
VILLA REAL,Tuesday,10,3,2. Martes
VILLA REAL,Tuesday,11,5,2. Martes
VILLA REAL,Tuesday,12,5,2. Martes
VILLA REAL,Tuesday,13,4,2. Martes
VILLA REAL,Tuesday,14,10,2. Martes
VILLA REAL,Tuesday,15,2,2. Martes
VILLA REAL,Tuesday,16,7,2. Martes
VILLA REAL,Tuesday,17,7,2. Martes
VILLA REAL,Tuesday,18,11,2. Martes
VILLA REAL,Tuesday,19,13,2. Martes
VILLA REAL,Tuesday,20,1,2. Martes
VILLA REAL,Tuesday,21,1,2. Martes
VILLA REAL,Tuesday,22,4,2. Martes
VILLA REAL,Tuesday,23,2,2. Martes
VILLA REAL,Saturday,0,1,6. Sabado
VILLA REAL,Saturday,1,0,6. Sabado
VILLA REAL,Saturday,2,0,6. Sabado
VILLA REAL,Saturday,3,0,6. Sabado
VILLA REAL,Saturday,4,0,6. Sabado
VILLA REAL,Saturday,5,0,6. Sabado
VILLA REAL,Saturday,6,1,6. Sabado
VILLA REAL,Saturday,7,0,6. Sabado
VILLA REAL,Saturday,8,0,6. Sabado
VILLA REAL,Saturday,9,5,6. Sabado
VILLA REAL,Saturday,10,3,6. Sabado
VILLA REAL,Saturday,11,1,6. Sabado
VILLA REAL,Saturday,12,4,6. Sabado
VILLA REAL,Saturday,13,4,6. Sabado
VILLA REAL,Saturday,14,11,6. Sabado
VILLA REAL,Saturday,15,4,6. Sabado
VILLA REAL,Saturday,16,7,6. Sabado
VILLA REAL,Saturday,17,5,6. Sabado
VILLA REAL,Saturday,18,3,6. Sabado
VILLA REAL,Saturday,19,7,6. Sabado
VILLA REAL,Saturday,20,3,6. Sabado
VILLA REAL,Saturday,21,1,6. Sabado
VILLA REAL,Saturday,22,3,6. Sabado
VILLA REAL,Saturday,23,1,6. Sabado
VILLA REAL,Thursday,0,0,4. Jueves
VILLA REAL,Thursday,1,0,4. Jueves
VILLA REAL,Thursday,2,0,4. Jueves
VILLA REAL,Thursday,3,0,4. Jueves
VILLA REAL,Thursday,4,0,4. Jueves
VILLA REAL,Thursday,5,0,4. Jueves
VILLA REAL,Thursday,6,0,4. Jueves
VILLA REAL,Thursday,7,1,4. Jueves
VILLA REAL,Thursday,8,5,4. Jueves
VILLA REAL,Thursday,9,6,4. Jueves
VILLA REAL,Thursday,10,9,4. Jueves
VILLA REAL,Thursday,11,2,4. Jueves
VILLA REAL,Thursday,12,7,4. Jueves
VILLA REAL,Thursday,13,5,4. Jueves
VILLA REAL,Thursday,14,6,4. Jueves
VILLA REAL,Thursday,15,3,4. Jueves
VILLA REAL,Thursday,16,6,4. Jueves
VILLA REAL,Thursday,17,6,4. Jueves
VILLA REAL,Thursday,18,3,4. Jueves
VILLA REAL,Thursday,19,7,4. Jueves
VILLA REAL,Thursday,20,2,4. Jueves
VILLA REAL,Thursday,21,2,4. Jueves
VILLA REAL,Thursday,22,2,4. Jueves
VILLA REAL,Thursday,23,0,4. Jueves
VILLA REAL,Sunday,0,2,7. Domingo
VILLA REAL,Sunday,1,2,7. Domingo
